	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSDARG00000014554	366.4213483	-1.340169607	0.317644914	-4.219080961	2.45E-05	0.000196169
ENSDARG00000093182	454.0546922	-1.089687095	0.261792306	-4.162410701	3.15E-05	0.000243316
ENSDARG00000029305	119.8348538	-1.994427125	0.392148805	-5.085893664	3.66E-07	4.55E-06
ENSDARG00000087181	23.26218374	-2.355289771	0.812025095	-2.900513524	0.003725518	0.015242775
ENSDARG00000056079	277.5189654	-1.358802095	0.293844632	-4.624219557	3.76E-06	3.73E-05
ENSDARG00000100072	135.909712	-0.913801146	0.369512053	-2.47299415	0.013398634	0.043844047
ENSDARG00000017367	41.57149359	-2.06048873	0.635492212	-3.242350876	0.00118548	0.005799042
ENSDARG00000052522	361.1185807	-0.765715822	0.277947118	-2.754897508	0.005871052	0.022264989
ENSDARG00000043816	83.90072937	-2.265561916	0.465113969	-4.870982308	1.11E-06	1.23E-05
ENSDARG00000043820	71.93910472	-1.204966459	0.491878784	-2.449722365	0.01429664	0.046124629
ENSDARG00000025555	70.24384604	-2.495707067	0.5078731	-4.914036724	8.92E-07	1.01E-05
ENSDARG00000103235	177.0598196	-1.057075551	0.338741593	-3.120595676	0.001804857	0.008345125
ENSDARG00000104531	87.73956529	-1.10912903	0.427027149	-2.597326733	0.009395251	0.032911671
ENSDARG00000055128	32.26709165	-2.025057418	0.683148268	-2.964301475	0.003033709	0.012959266
ENSDARG00000045105	159.6932289	-0.910367736	0.352170964	-2.585016454	0.009737435	0.033918437
ENSDARG00000054903	552.5441966	-1.333088053	0.239906632	-5.556695293	2.75E-08	4.22E-07
ENSDARG00000101074	834.0955931	-1.364031471	0.219447653	-6.215748744	5.11E-10	1.06E-08
ENSDARG00000071445	49.04257577	-1.58841568	0.631378124	-2.515791441	0.011876544	0.039815984
ENSDARG00000010953	386.0833966	-1.403590426	0.272451912	-5.151699668	2.58E-07	3.33E-06
ENSDARG00000033446	53.97596723	-2.000436639	0.548170288	-3.649297821	0.000262958	0.001564947
ENSDARG00000061216	149.1752347	-1.407436839	0.375297308	-3.750191675	0.000176699	0.001101914
ENSDARG00000090223	634.1217403	-0.962704743	0.229631095	-4.192397135	2.76E-05	0.000216763
ENSDARG00000054023	71.05916323	-1.498826536	0.474947327	-3.155774233	0.001600727	0.007508005
ENSDARG00000045075	316.5854403	-1.305501565	0.27995794	-4.663206072	3.11E-06	3.13E-05
ENSDARG00000013880	57.51298789	-2.093232148	0.564236285	-3.709850291	0.000207382	0.001274913
ENSDARG00000054201	596.0831505	-0.721685342	0.265655178	-2.71662441	0.00659514	0.024516856
ENSDARG00000054177	15.21162977	-2.811049216	1.046853892	-2.685235482	0.007247872	0.026512772
ENSDARG00000074806	88.93271448	-2.322259755	0.453654325	-5.119007202	3.07E-07	3.88E-06
ENSDARG00000007465	44.38327975	-2.484775985	0.618084576	-4.020122943	5.82E-05	0.000413334
ENSDARG00000091836	517.3198149	-1.45520041	0.250353488	-5.812582915	6.15E-09	1.06E-07
ENSDARG00000075909	22.15439532	-2.156411198	0.826853734	-2.607971772	0.009108046	0.032076613
ENSDARG00000075721	491.3132232	-1.434974722	0.2580181	-5.561527367	2.67E-08	4.11E-07
ENSDARG00000075931	69.0957361	-2.427959543	0.530448357	-4.577183639	4.71E-06	4.54E-05
ENSDARG00000042410	538.3108103	-1.045966178	0.265605558	-3.938043258	8.21E-05	0.000564512
ENSDARG00000076997	50.93181343	-2.517337978	0.612019709	-4.113164887	3.90E-05	0.000292826
ENSDARG00000045051	659.1125199	-2.05184253	0.255151105	-8.041676045	8.86E-16	3.72E-14
ENSDARG00000053474	254.8108757	-0.979504927	0.306700291	-3.193687638	0.00140468	0.006718173
ENSDARG00000028088	84.71792377	-1.244735351	0.476549507	-2.611974899	0.009002086	0.031775925
ENSDARG00000016089	179.1953834	-0.956785798	0.355313706	-2.692791702	0.007085652	0.026032719
ENSDARG00000086484	8.70532826	-5.184633889	1.871038217	-2.770993046	0.005588562	0.021400892
ENSDARG00000100862	88.24036249	-2.772410188	0.458400295	-6.048011356	1.47E-09	2.81E-08
ENSDARG00000053026	33.51371791	-2.508479636	0.693564089	-3.616795731	0.000298273	0.001755518
ENSDARG00000099060	221.9431496	-2.567542174	0.35520344	-7.228370806	4.89E-13	1.50E-11
ENSDARG00000077461	96.59878194	-2.324944299	0.445694075	-5.21645772	1.82E-07	2.42E-06
ENSDARG00000056605	85.1416669	-1.681104964	0.465282254	-3.613086353	0.000302574	0.001776476
ENSDARG00000100583	61.76187612	-1.858081195	0.544485151	-3.412547046	0.000643588	0.003442694
ENSDARG00000010673	94.09001908	-1.299199982	0.416937228	-3.116056556	0.001832871	0.008452258
ENSDARG00000087229	315.3579207	-1.282303419	0.27523326	-4.658969694	3.18E-06	3.19E-05
ENSDARG00000096687	11.47346553	-3.053109319	1.235541083	-2.471070659	0.01347092	0.04402448
ENSDARG00000098946	338.9458752	-0.790585104	0.309678804	-2.552919647	0.010682414	0.036516981
ENSDARG00000033662	98.73096725	-1.971841573	0.426574359	-4.622503742	3.79E-06	3.75E-05
ENSDARG00000104549	19.04172288	-2.972106728	0.936639337	-3.173160265	0.001507893	0.007145922
ENSDARG00000042641	362.2195308	-2.498629697	1.032901044	-2.419040731	0.015561498	0.049383569
ENSDARG00000099138	19.9023481	-2.278881677	0.89768359	-2.538624635	0.011128916	0.037804827
ENSDARG00000021048	510.8526371	-0.762750191	0.242251691	-3.148585622	0.001640627	0.007665238
ENSDARG00000013828	38.82985139	-3.072838505	0.709746303	-4.32948857	1.49E-05	0.000126701
ENSDARG00000099596	142.9023155	-2.147367587	0.366293808	-5.862418479	4.56E-09	8.00E-08
ENSDARG00000107451	30.35335763	-3.132100258	0.787771683	-3.975898507	7.01E-05	0.000490415
ENSDARG00000078522	87.79751757	-1.302751501	0.465036763	-2.801394649	0.005088225	0.01980497
ENSDARG00000103618	153.4714177	-2.071822746	0.371707938	-5.573792042	2.49E-08	3.86E-07
ENSDARG00000102992	41.58116231	-2.165449946	0.623386159	-3.473689488	0.000513355	0.0028167
ENSDARG00000101034	91.30058184	-1.843121612	0.434842283	-4.23859796	2.25E-05	0.000181534
ENSDARG00000098228	652.7717417	-1.236336529	0.249331392	-4.958607579	7.10E-07	8.30E-06
ENSDARG00000102143	25.74675471	-4.389857907	0.983381822	-4.464042153	8.04E-06	7.34E-05
ENSDARG00000102018	18.76891105	-3.127058245	0.987987178	-3.165079786	0.001550404	0.007316673
ENSDARG00000105241	62.00675421	-1.683365634	0.506233665	-3.325273982	0.000883317	0.004526969
ENSDARG00000100909	32.96523926	-1.780158869	0.680302544	-2.616716467	0.008878005	0.03140353
ENSDARG00000079654	19.45232998	-3.128203107	1.023472419	-3.056460582	0.002239669	0.010027052
ENSDARG00000025012	151.0609938	-1.187937632	0.389634462	-3.048851545	0.00229718	0.010243906
ENSDARG00000029501	129.953689	-1.027353159	0.374224709	-2.745284138	0.006045853	0.022797259
ENSDARG00000000729	548.1199984	-0.713545766	0.237202549	-3.008170728	0.002628254	0.011477608
ENSDARG00000079402	114.050604	-1.82803892	0.401445579	-4.553640679	5.27E-06	5.01E-05
ENSDARG00000092731	7.018824973	-4.865972699	1.944018605	-2.503048421	0.01231287	0.040928457
ENSDARG00000001303	43.64393064	-1.852663741	0.616310632	-3.006055135	0.00264661	0.011549883
ENSDARG00000001656	19.09993495	-2.151129574	0.880385164	-2.443395984	0.014549763	0.046831059
ENSDARG00000031885	131.7321747	-1.910221146	0.410267846	-4.656034262	3.22E-06	3.24E-05
ENSDARG00000000656	49.2591283	-1.958522808	0.581432372	-3.368444727	0.000755936	0.003940432
ENSDARG00000001169	99.36113403	-1.227113135	0.50404871	-2.434512997	0.014911844	0.04775622
ENSDARG00000058806	222.5969004	-0.87921606	0.315992942	-2.782391448	0.005395991	0.020787889
ENSDARG00000004866	394.5719179	-1.131342295	0.262832584	-4.304421757	1.67E-05	0.000139927
ENSDARG00000062900	12.31255734	-3.208445208	1.1801373	-2.718705025	0.006553803	0.024400995
ENSDARG00000058578	357.3961682	-1.726488252	0.287898557	-5.99686316	2.01E-09	3.73E-08
ENSDARG00000058502	160.2747944	-1.252434217	0.380123667	-3.294807254	0.000984892	0.004940678
ENSDARG00000063037	118.0826224	-2.629001184	0.417548308	-6.296280293	3.05E-10	6.57E-09
ENSDARG00000034178	406.4456192	-1.210911584	0.259236964	-4.671060667	3.00E-06	3.03E-05
ENSDARG00000087145	73.08599657	-1.616817572	0.522386526	-3.095059868	0.001967732	0.008966447
ENSDARG00000088354	35.63930679	-1.884840206	0.668976129	-2.817499945	0.004839912	0.01900807
ENSDARG00000070555	124.5980592	-1.205765266	0.376571837	-3.201952843	0.001364993	0.006549564
ENSDARG00000087198	255.1695021	-0.804650457	0.310230972	-2.593714137	0.009494539	0.033229156
ENSDARG00000089791	133.4144539	-1.109579876	0.370400192	-2.995624461	0.002738835	0.011890174
ENSDARG00000104274	592.8868015	-1.14351699	0.273447417	-4.181853326	2.89E-05	0.000225865
ENSDARG00000105034	382.5714172	-1.767742273	0.271645339	-6.507537663	7.64E-11	1.81E-09
ENSDARG00000011797	103.631201	-1.369200403	0.40264883	-3.400482755	0.00067267	0.003572707
ENSDARG00000041660	6.531336748	-6.228481839	2.038520394	-3.05539344	0.002247655	0.010055766
ENSDARG00000056532	1469.382197	-0.898375234	0.211352406	-4.250603303	2.13E-05	0.000172798
ENSDARG00000056509	612.3693584	-0.761498054	0.253443792	-3.004603304	0.002659274	0.011591972
ENSDARG00000098782	323.2783938	-0.729908834	0.282308297	-2.585502592	0.009723714	0.033882942
ENSDARG00000098317	321.072361	-0.991827897	0.276529498	-3.586698357	0.000334891	0.00194539
ENSDARG00000098689	206.0958386	-1.517469776	0.352471358	-4.305228608	1.67E-05	0.000139566
ENSDARG00000099793	162.0221589	-1.925656913	0.357919315	-5.380142485	7.44E-08	1.06E-06
ENSDARG00000098919	187.0967993	-1.358279022	0.340785389	-3.985731386	6.73E-05	0.000472261
ENSDARG00000098288	24.50129047	-2.144444572	0.834891739	-2.568530112	0.010213084	0.035299787
ENSDARG00000102906	558.1971134	-1.366634022	0.290200715	-4.709271724	2.49E-06	2.56E-05
ENSDARG00000033251	58.48475935	-2.169347368	0.586855179	-3.696563388	0.000218538	0.001333247
ENSDARG00000036214	2218.851298	-1.055787137	0.240573736	-4.388621774	1.14E-05	9.97E-05
ENSDARG00000005026	271.8100699	-0.866225565	0.303941433	-2.849975262	0.004372263	0.017446329
ENSDARG00000036158	422.6517811	-0.707133243	0.253134856	-2.793504033	0.005214038	0.020196373
ENSDARG00000070774	15.2836168	-3.630032057	1.170696632	-3.100745282	0.001930343	0.008835933
ENSDARG00000057227	62.2124763	-2.41796625	0.527714391	-4.581960037	4.61E-06	4.45E-05
ENSDARG00000069147	91.49258986	-1.24117137	0.42817186	-2.898769129	0.003746306	0.015314773
ENSDARG00000062352	157.9852602	-1.028614709	0.349712824	-2.941312522	0.003268246	0.013740952
ENSDARG00000039996	308.353101	-0.712513581	0.291348889	-2.445568213	0.014462409	0.046620257
ENSDARG00000008503	63.8073666	-1.638207239	0.510734271	-3.207552989	0.001338694	0.006447567
ENSDARG00000008859	413.3473697	-1.147867191	0.260255753	-4.410535313	1.03E-05	9.15E-05
ENSDARG00000093704	36.96984914	-1.633959664	0.638099997	-2.560663959	0.010447235	0.035882926
ENSDARG00000020509	30.58733771	-1.758434378	0.697659303	-2.520477217	0.011719582	0.039365409
ENSDARG00000056665	482.4301544	-1.035748476	0.252160444	-4.10749783	4.00E-05	0.000298468
ENSDARG00000079276	68.17645318	-1.314165764	0.504162938	-2.606629055	0.009143836	0.032177786
ENSDARG00000011506	188.037324	-1.077485081	0.324327257	-3.322215625	0.000893057	0.004565912
ENSDARG00000005625	143.9975191	-1.105895756	0.36966299	-2.99163234	0.002774902	0.01202771
ENSDARG00000004311	502.0231261	-1.360247419	0.264782657	-5.137222477	2.79E-07	3.57E-06
ENSDARG00000077037	886.5442324	-1.107894397	0.223460198	-4.95790484	7.13E-07	8.32E-06
ENSDARG00000056165	212.9875871	-0.941453352	0.310655458	-3.030538581	0.00244118	0.010795753
ENSDARG00000035918	443.4344186	-1.31625726	0.255680405	-5.148056857	2.63E-07	3.39E-06
ENSDARG00000095638	8.470029362	-4.151651733	1.62389841	-2.556595725	0.010570198	0.03620807
ENSDARG00000035870	834.5255146	-0.819455528	0.222919813	-3.676010305	0.00023691	0.001428531
ENSDARG00000032859	29.55532378	-2.205083284	0.72608791	-3.036937063	0.002389954	0.010598516
ENSDARG00000098904	104.4819395	-1.780580771	0.405384649	-4.392324116	1.12E-05	9.84E-05
ENSDARG00000035680	26.88239633	-2.550077551	0.802583485	-3.177336189	0.001486346	0.007056009
ENSDARG00000033754	241.0059543	-0.768819098	0.30012043	-2.561701977	0.010416066	0.03582201
ENSDARG00000027738	1116.040631	-0.952011545	0.212890204	-4.471842892	7.75E-06	7.09E-05
ENSDARG00000061180	165.9771294	-1.08273751	0.340165458	-3.18297312	0.001457711	0.006933793
ENSDARG00000077664	1474.86464	-1.38324522	0.212421134	-6.511806036	7.43E-11	1.76E-09
ENSDARG00000012135	67.07495431	-1.446004321	0.499968376	-2.892191568	0.003825646	0.015602555
ENSDARG00000018000	37.12301992	-1.534888409	0.632373189	-2.427187673	0.015216382	0.048496849
ENSDARG00000070012	276.6869916	-1.637379123	0.302814038	-5.407210099	6.40E-08	9.20E-07
ENSDARG00000092310	97.68817988	-1.109605282	0.458190954	-2.421709272	0.015447704	0.04908738
ENSDARG00000039980	1182.000753	-0.766300314	0.261457504	-2.930879017	0.003380044	0.014090613
ENSDARG00000060768	34.01063243	-1.789642313	0.671529707	-2.665023296	0.007698299	0.027901946
ENSDARG00000003207	113.1916873	-1.079630274	0.405570768	-2.662002194	0.007767737	0.028118857
ENSDARG00000098544	245.7043842	-1.378195589	0.294946846	-4.672691387	2.97E-06	3.01E-05
ENSDARG00000023472	135.2248605	-1.665522748	0.399741665	-4.166497753	3.09E-05	0.000239286
ENSDARG00000098752	43.04461454	-1.569025573	0.621774707	-2.523463171	0.011620523	0.039147706
ENSDARG00000099801	65.7817546	-2.294841419	0.581411939	-3.947014616	7.91E-05	0.000545474
ENSDARG00000098104	42.85320734	-1.93262191	0.674594045	-2.864866543	0.00417185	0.016772166
ENSDARG00000102000	596.7212678	-1.166435723	0.244840601	-4.764061666	1.90E-06	2.00E-05
ENSDARG00000006345	118.8340353	-1.061032526	0.386936861	-2.742133493	0.006104153	0.022980974
ENSDARG00000086712	141.5911137	-0.985198703	0.355022952	-2.775028196	0.005519692	0.021204854
ENSDARG00000038879	235.7912061	-1.361047676	0.301428378	-4.515326943	6.32E-06	5.89E-05
ENSDARG00000023190	921.4606826	-1.048275622	0.227256002	-4.612752203	3.97E-06	3.91E-05
ENSDARG00000043134	421.9337161	-0.808331574	0.252666578	-3.199202602	0.001378083	0.006597542
ENSDARG00000079415	96.22100853	-1.165456865	0.416445474	-2.798582134	0.005132751	0.019949959
ENSDARG00000105014	253.0422235	-1.370734611	0.309186838	-4.433353695	9.28E-06	8.32E-05
ENSDARG00000030758	20.52342716	-2.222395522	0.866313055	-2.565349222	0.010307201	0.035548267
ENSDARG00000063539	84.7183738	-1.754708523	0.447635834	-3.919946503	8.86E-05	0.000604946
ENSDARG00000103149	329.4917749	-1.022769944	0.272555799	-3.752515806	0.000175069	0.001093781
ENSDARG00000091727	27.4339142	-1.780574943	0.731081574	-2.435535251	0.014869776	0.047645343
ENSDARG00000063475	21.50493529	-4.928382101	1.182782296	-4.166770265	3.09E-05	0.000239142
ENSDARG00000014704	88.28322931	-2.257097165	0.459876715	-4.90804838	9.20E-07	1.04E-05
ENSDARG00000100825	403.22258	-0.671587898	0.254410552	-2.639780042	0.008295985	0.029683975
ENSDARG00000103117	91.332474	-1.385742496	0.429345622	-3.227568714	0.001248471	0.006061699
ENSDARG00000101713	32.38222175	-2.063193354	0.700413166	-2.945680429	0.003222451	0.013572199
ENSDARG00000101130	165.0213372	-1.043033663	0.340504574	-3.063200149	0.002189835	0.009838369
ENSDARG00000099814	163.8307435	-1.302074667	0.364656746	-3.570685801	0.000356048	0.002044159
ENSDARG00000045626	56.39504621	-1.324753863	0.53288128	-2.486020645	0.012918047	0.042491187
ENSDARG00000057625	31.173121	-2.036061997	0.698890932	-2.913275741	0.003576586	0.014768808
ENSDARG00000078578	376.7898583	-0.928638716	0.276474555	-3.358857798	0.000782653	0.004060953
ENSDARG00000042418	76.89268333	-2.425741127	0.484546083	-5.006213468	5.55E-07	6.63E-06
ENSDARG00000017261	565.315145	-0.906900638	0.253001375	-3.584568014	0.000337637	0.001957191
ENSDARG00000042332	73.59484403	-1.534700749	0.468101917	-3.278561129	0.001043378	0.005196042
ENSDARG00000069744	14.37102303	-2.503198202	1.036073306	-2.416043526	0.015690186	0.049750823
ENSDARG00000041586	251.2261565	-1.186076926	0.293925124	-4.035302969	5.45E-05	0.000391118
ENSDARG00000058254	45.43249489	-2.451441422	0.746456722	-3.284103887	0.001023072	0.005105518
ENSDARG00000028850	36.80564762	-1.764458987	0.689857497	-2.557715171	0.010536235	0.036104617
ENSDARG00000037403	152.3459842	-2.416801003	0.387713042	-6.233478736	4.56E-10	9.60E-09
ENSDARG00000007743	63.87117858	-1.894463034	0.504171454	-3.75757695	0.000171567	0.00107505
ENSDARG00000002682	51.1840247	-1.834616717	0.555474397	-3.302792579	0.000957272	0.004829894
ENSDARG00000069409	121.9180791	-1.717000648	0.382067311	-4.493974225	6.99E-06	6.46E-05
ENSDARG00000077399	11.64413076	-3.96536228	1.32864603	-2.9845137	0.002840295	0.012254875
ENSDARG00000009958	98.71845543	-2.006725146	0.436685996	-4.595350352	4.32E-06	4.20E-05
ENSDARG00000073724	62.47851403	-1.504189691	0.505110469	-2.97794202	0.002901909	0.012479573
ENSDARG00000096614	185.2832435	-0.91123148	0.331716681	-2.747017358	0.006013995	0.022701952
ENSDARG00000021985	308.368025	-1.175478963	0.294064545	-3.997350185	6.41E-05	0.000450614
ENSDARG00000007566	484.6985799	-1.589620882	0.268955014	-5.910359725	3.41E-09	6.11E-08
ENSDARG00000055591	68.42252232	-1.979164019	0.510315733	-3.878312763	0.000105183	0.000705622
ENSDARG00000076483	39.47192393	-1.476877748	0.610602113	-2.41872361	0.015575069	0.049418467
ENSDARG00000055548	361.0091325	-1.06266387	0.278851421	-3.810860509	0.000138484	0.000892219
ENSDARG00000087793	166.2411748	-1.131321152	0.341363118	-3.314128248	0.000919293	0.004675145
ENSDARG00000036848	191.16637	-1.871926448	0.396510653	-4.720999137	2.35E-06	2.43E-05
ENSDARG00000068926	61.78517556	-1.650952164	0.519196924	-3.179818848	0.001473671	0.007002134
ENSDARG00000068939	72.50505655	-1.724966854	0.491377649	-3.51047073	0.000447314	0.002498632
ENSDARG00000040815	199.7375443	-0.939442242	0.335580156	-2.799457073	0.005118862	0.019900005
ENSDARG00000076962	119.1316214	-1.67788567	0.412931691	-4.063349237	4.84E-05	0.000353689
ENSDARG00000040984	238.0940566	-1.278927453	0.300367653	-4.257873442	2.06E-05	0.000168341
ENSDARG00000006062	214.6823841	-1.892245838	0.37118867	-5.097800633	3.44E-07	4.30E-06
ENSDARG00000090081	5.085762502	-5.86623267	2.163757616	-2.711132072	0.006705391	0.02487371
ENSDARG00000019874	116.3210691	-1.926701678	0.404265791	-4.765928066	1.88E-06	1.98E-05
ENSDARG00000099796	37.58716589	-2.244238298	0.693997033	-3.233786588	0.001221607	0.005952349
ENSDARG00000102636	186.6716242	-1.857791888	0.335221836	-5.541977555	2.99E-08	4.57E-07
ENSDARG00000099291	120.9357667	-1.251587217	0.396329168	-3.157948789	0.001588835	0.007459517
ENSDARG00000075892	237.5930111	-1.104369399	0.304713665	-3.624285764	0.000289761	0.001711573
ENSDARG00000012407	236.5730367	-1.02573666	0.297249781	-3.45075666	0.000559017	0.00303514
ENSDARG00000010782	117.5884039	-1.613940801	0.413640144	-3.901799246	9.55E-05	0.000648233
ENSDARG00000014208	176.8384135	-1.652934995	0.357520466	-4.623329715	3.78E-06	3.74E-05
ENSDARG00000093176	321.0172134	-1.178164134	0.356427577	-3.305479733	0.00094814	0.004790114
ENSDARG00000030020	216.5176676	-0.765037127	0.309298888	-2.473455794	0.013381336	0.043804874
ENSDARG00000094277	1302.582512	-0.682440728	0.23062465	-2.959097073	0.003085419	0.013130476
ENSDARG00000077236	19.78140043	-2.589783437	0.888588045	-2.914492775	0.003562671	0.014721583
ENSDARG00000097591	80.54374592	-1.478170983	0.496394769	-2.977813374	0.002903127	0.012482015
